Bin , nEvents , Efficiencies
50,6,0.00012
100,8,0.00016
150,7,0.00014
200,7,0.00014
250,4,8e-05
300,5,0.0001
350,4,8e-05
400,14,0.00028
500,13,0.00026
600,48,0.00096
