Bin , nEvents , Efficiencies
150,65,0.0013
200,146,0.00292
250,101,0.00202
300,92,0.00184
350,69,0.00138
400,53,0.00106
450,53,0.00106
500,69,0.00138
600,35,0.0007
700,19,0.00038
800,10,0.0002
900,11,0.00022
1000,11,0.00022
1150,8,0.00016
