Bin , nEvents , Efficiencies
50,5,0.0001
70,9,0.00018
80,10,0.0002
90,17,0.00034
100,18,0.00036
120,37,0.00074
140,33,0.00066
160,35,0.0007
180,37,0.00074
200,48,0.00096
220,27,0.00054
240,44,0.00088
260,45,0.0009
280,35,0.0007
300,32,0.00064
320,52,0.00104
340,42,0.00084
360,66,0.00132
400,139,0.00278
500,127,0.00254
600,121,0.00242
700,70,0.0014
800,299,0.00598
