Bin , nEvents , Efficiencies
150,1,2e-05
160,0,0
170,1,2e-05
180,7,0.00014
190,4,8e-05
200,4,8e-05
220,4,8e-05
240,5,0.0001
260,13,0.00026
280,9,0.00018
300,8,0.00016
320,12,0.00024
340,10,0.0002
360,11,0.00022
380,14,0.00028
400,11,0.00022
420,9,0.00018
440,15,0.0003
460,14,0.00028
480,14,0.00028
500,16,0.00032
520,14,0.00028
540,12,0.00024
560,16,0.00032
580,19,0.00038
600,21,0.00042
630,29,0.00058
660,31,0.00062
690,21,0.00042
720,23,0.00046
750,33,0.00066
780,34,0.00068
810,33,0.00066
840,24,0.00048
870,36,0.00072
900,63,0.00126
950,67,0.00134
1000,66,0.00132
1050,71,0.00142
1100,82,0.00164
1150,85,0.0017
1200,79,0.00158
1250,117,0.00234
1310,108,0.00216
1370,136,0.00272
1430,135,0.0027
1490,139,0.00278
1550,147,0.00294
1610,176,0.00352
1680,175,0.0035
1750,178,0.00356
1820,214,0.00428
1890,254,0.00508
1970,265,0.0053
2050,287,0.00574
