Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,1,2e-05
200,0,0
220,2,4e-05
240,0,0
260,0,0
280,1,2e-05
300,1,2e-05
320,1,2e-05
340,1,2e-05
360,0,0
380,1,2e-05
400,2,4e-05
420,1,2e-05
440,1,2e-05
460,4,8e-05
480,2,4e-05
500,6,0.00012
520,3,6e-05
540,4,8e-05
560,5,0.0001
580,6,0.00012
600,12,0.00024
630,9,0.00018
660,14,0.00028
690,16,0.00032
720,14,0.00028
750,26,0.00052
780,25,0.0005
810,30,0.0006
840,34,0.00068
870,39,0.00078
900,68,0.00136
950,71,0.00142
1000,90,0.0018
1050,82,0.00164
1100,75,0.0015
1150,91,0.00182
1200,100,0.002
1250,117,0.00234
1310,126,0.00252
1370,157,0.00314
1430,141,0.00282
1490,135,0.0027
1550,145,0.0029
1610,174,0.00348
1680,194,0.00388
1750,220,0.0044
1820,266,0.00532
1890,273,0.00546
1970,288,0.00576
2050,352,0.00704
