Bin , nEvents , Efficiencies
150,0,0
200,1,2e-05
250,2,4e-05
300,5,0.0001
350,13,0.00026
400,19,0.00038
450,17,0.00034
500,41,0.00082
600,40,0.0008
700,39,0.00078
800,40,0.0008
900,36,0.00072
1000,39,0.00078
1150,74,0.00148
