Bin , nEvents , Efficiencies
150,0,0
200,3,6e-05
250,4,8e-05
300,6,0.00012
350,6,0.00012
400,9,0.00018
450,7,0.00014
500,3,6e-05
550,6,0.00012
650,34,0.00068
