Bin , nEvents , Efficiencies
152.41,1,4e-05
165.05,0,0
178.75,0,0
193.57,0,0
209.63,1,4e-05
227.02,0,0
245.86,1,4e-05
266.25,1,4e-05
288.34,1,4e-05
312.26,0,0
338.16,0,0
366.21,0,0
396.59,1,4e-05
429.49,1,4e-05
465.12,3,0.00012
503.71,2,8e-05
545.49,1,4e-05
590.74,3,0.00012
639.75,1,4e-05
692.82,8,0.00032
750.29,3,0.00012
812.54,8,0.00032
879.94,9,0.00036
952.94,14,0.00056
1032,22,0.00088
1117.6,27,0.00108
1210.3,28,0.00112
1310.7,36,0.00144
1419.4,42,0.00168
1537.2,51,0.00204
1664.7,50,0.002
1802.8,60,0.0024
1952.4,92,0.00368
2114.3,102,0.00408
2289.7,155,0.0062
2479.7,159,0.00636
