Bin , nEvents , Efficiencies
150,58,0.00116
200,130,0.0026
250,155,0.0031
300,170,0.0034
350,131,0.00262
400,157,0.00314
450,118,0.00236
500,211,0.00422
600,152,0.00304
700,97,0.00194
800,83,0.00166
900,56,0.00112
1000,54,0.00108
1150,60,0.0012
