Bin , nEvents , Efficiencies
150,1,4e-05
200,0,0
250,5,0.0002
300,2,8e-05
350,5,0.0002
400,3,0.00012
450,7,0.00028
500,2,8e-05
550,10,0.0004
650,34,0.00136
