Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,4,8e-05
180,0,0
190,1,2e-05
200,3,6e-05
220,6,0.00012
240,6,0.00012
260,7,0.00014
280,7,0.00014
300,9,0.00018
320,10,0.0002
340,22,0.00044
360,12,0.00024
380,18,0.00036
400,25,0.0005
420,33,0.00066
440,29,0.00058
460,39,0.00078
480,39,0.00078
500,46,0.00092
520,57,0.00114
540,62,0.00124
560,52,0.00104
580,62,0.00124
600,75,0.0015
630,105,0.0021
660,142,0.00284
690,120,0.0024
720,146,0.00292
750,119,0.00238
780,164,0.00328
810,147,0.00294
840,137,0.00274
870,144,0.00288
900,256,0.00512
950,266,0.00532
1000,313,0.00626
1050,294,0.00588
1100,309,0.00618
1150,336,0.00672
1200,358,0.00716
1250,384,0.00768
1310,395,0.0079
1370,418,0.00836
1430,446,0.00892
1490,423,0.00846
1550,444,0.00888
1610,520,0.0104
1680,577,0.01154
1750,515,0.0103
1820,514,0.01028
1890,579,0.01158
1970,646,0.01292
2050,593,0.01186
