Bin , nEvents , Efficiencies
50,8,0.00016
70,4,8e-05
80,4,8e-05
90,1,2e-05
100,7,0.00014
120,5,0.0001
140,15,0.0003
160,3,6e-05
180,6,0.00012
200,4,8e-05
220,2,4e-05
240,7,0.00014
260,4,8e-05
280,4,8e-05
300,0,0.0
320,5,0.0001
340,0,0.0
360,1,2e-05
400,14,0.00028
500,20,0.0004
600,8,0.00016
700,13,0.00026
800,57,0.00114
