bin_HH,nEvents,Efficiencies
50,27,0.00054
70,11,0.00022
80,5,0.0001
90,8,0.00016
100,16,0.00032
120,17,0.00034
140,6,0.00012
160,6,0.00012
180,8,0.00016
200,4,8e-05
220,4,8e-05
240,13,0.00026
260,4,8e-05
280,12,0.00024
300,11,0.00022
320,7,0.00014
340,8,0.00016
360,13,0.00026
400,51,0.00102
500,43,0.00086
600,53,0.00106
700,43,0.00086
800,296,0.00592
