Bin , nEvents , Efficiencies
152.41,1593,0.03186
165.05,1635,0.0327
178.75,1520,0.0304
193.57,1445,0.0289
209.63,1453,0.02906
227.02,1434,0.02868
245.86,1375,0.0275
266.25,1247,0.02494
288.34,1222,0.02444
312.26,1122,0.02244
338.16,1069,0.02138
366.21,946,0.01892
396.59,920,0.0184
429.49,827,0.01654
465.12,746,0.01492
503.71,700,0.014
545.49,696,0.01392
590.74,580,0.0116
639.75,531,0.01062
692.82,427,0.00854
750.29,384,0.00768
812.54,330,0.0066
879.94,286,0.00572
952.94,265,0.0053
1032,225,0.0045
1117.6,178,0.00356
1210.3,141,0.00282
1310.7,104,0.00208
1419.4,89,0.00178
1537.2,77,0.00154
1664.7,69,0.00138
1802.8,36,0.00072
1952.4,27,0.00054
2114.3,19,0.00038
2289.7,20,0.0004
2479.7,10,0.0002
