Bin , nEvents , Efficiencies
150,154,0.00616
160,152,0.00608
170,172,0.00688
180,148,0.00592
190,158,0.00632
200,317,0.01268
220,323,0.01292
240,340,0.0136
260,300,0.012
280,290,0.0116
300,291,0.01164
320,281,0.01124
340,271,0.01084
360,294,0.01176
380,262,0.01048
400,270,0.0108
420,245,0.0098
440,227,0.00908
460,219,0.00876
480,197,0.00788
500,190,0.0076
520,209,0.00836
540,181,0.00724
560,164,0.00656
580,161,0.00644
600,270,0.0108
630,232,0.00928
660,216,0.00864
690,218,0.00872
720,185,0.0074
750,180,0.0072
780,148,0.00592
810,177,0.00708
840,143,0.00572
870,155,0.0062
900,207,0.00828
950,189,0.00756
1000,173,0.00692
1050,148,0.00592
1100,137,0.00548
1150,119,0.00476
1200,138,0.00552
1250,125,0.005
1310,109,0.00436
1370,101,0.00404
1430,89,0.00356
1490,79,0.00316
1550,62,0.00248
1610,82,0.00328
1680,58,0.00232
1750,57,0.00228
1820,48,0.00192
1890,43,0.00172
1970,46,0.00184
2050,44,0.00176
