Bin , nEvents , Efficiencies
152.41,16,0.00032
165.05,32,0.00064
178.75,39,0.00078
193.57,51,0.00102
209.63,74,0.00148
227.02,90,0.0018
245.86,116,0.00232
266.25,138,0.00276
288.34,205,0.0041
312.26,232,0.00464
338.16,276,0.00552
366.21,300,0.006
396.59,378,0.00756
429.49,450,0.009
465.12,496,0.00992
503.71,613,0.01226
545.49,724,0.01448
590.74,806,0.01612
639.75,955,0.0191
692.82,1106,0.02212
750.29,1254,0.02508
812.54,1366,0.02732
879.94,1557,0.03114
952.94,1751,0.03502
1032,1859,0.03718
1117.6,2018,0.04036
1210.3,2070,0.0414
1310.7,2152,0.04304
1419.4,2028,0.04056
1537.2,1983,0.03966
1664.7,1865,0.0373
1802.8,1720,0.0344
1952.4,1482,0.02964
2114.3,1327,0.02654
2289.7,1046,0.02092
2479.7,779,0.01558
