Bin , nEvents , Efficiencies
152.41,328,0.00656
165.05,426,0.00852
178.75,464,0.00928
193.57,577,0.01154
209.63,659,0.01318
227.02,713,0.01426
245.86,777,0.01554
266.25,858,0.01716
288.34,968,0.01936
312.26,1045,0.0209
338.16,1110,0.0222
366.21,1244,0.02488
396.59,1330,0.0266
429.49,1376,0.02752
465.12,1569,0.03138
503.71,1538,0.03076
545.49,1560,0.0312
590.74,1644,0.03288
639.75,1618,0.03236
692.82,1560,0.0312
750.29,1655,0.0331
812.54,1539,0.03078
879.94,1500,0.03
952.94,1419,0.02838
1032,1272,0.02544
1117.6,1094,0.02188
1210.3,1016,0.02032
1310.7,801,0.01602
1419.4,712,0.01424
1537.2,553,0.01106
1664.7,420,0.0084
1802.8,344,0.00688
1952.4,259,0.00518
2114.3,190,0.0038
2289.7,111,0.00222
2479.7,101,0.00202
