Bin , nEvents , Efficiencies
152.41,305,0.0061
165.05,374,0.00748
178.75,420,0.0084
193.57,442,0.00884
209.63,547,0.01094
227.02,593,0.01186
245.86,667,0.01334
266.25,725,0.0145
288.34,820,0.0164
312.26,978,0.01956
338.16,988,0.01976
366.21,1062,0.02124
396.59,1189,0.02378
429.49,1260,0.0252
465.12,1321,0.02642
503.71,1365,0.0273
545.49,1436,0.02872
590.74,1534,0.03068
639.75,1489,0.02978
692.82,1523,0.03046
750.29,1510,0.0302
812.54,1591,0.03182
879.94,1481,0.02962
952.94,1597,0.03194
1032,1424,0.02848
1117.6,1313,0.02626
1210.3,1208,0.02416
1310.7,1032,0.02064
1419.4,1014,0.02028
1537.2,795,0.0159
1664.7,717,0.01434
1802.8,579,0.01158
1952.4,462,0.00924
2114.3,362,0.00724
2289.7,265,0.0053
2479.7,178,0.00356
