Bin , nEvents , Efficiencies
150,5,0.0001
160,9,0.00018
170,9,0.00018
180,12,0.00024
190,13,0.00026
200,44,0.00088
220,50,0.001
240,72,0.00144
260,76,0.00152
280,98,0.00196
300,118,0.00236
320,121,0.00242
340,154,0.00308
360,117,0.00234
380,151,0.00302
400,163,0.00326
420,156,0.00312
440,161,0.00322
460,192,0.00384
480,201,0.00402
500,209,0.00418
520,192,0.00384
540,194,0.00388
560,212,0.00424
580,242,0.00484
600,326,0.00652
630,382,0.00764
660,364,0.00728
690,401,0.00802
720,405,0.0081
750,395,0.0079
780,435,0.0087
810,448,0.00896
840,414,0.00828
870,477,0.00954
900,734,0.01468
950,781,0.01562
1000,781,0.01562
1050,793,0.01586
1100,712,0.01424
1150,758,0.01516
1200,758,0.01516
1250,809,0.01618
1310,839,0.01678
1370,789,0.01578
1430,702,0.01404
1490,706,0.01412
1550,636,0.01272
1610,647,0.01294
1680,618,0.01236
1750,536,0.01072
1820,521,0.01042
1890,532,0.01064
1970,405,0.0081
2050,404,0.00808
