Bin , nEvents , Efficiencies
152.41,7,0.00014
165.05,7,0.00014
178.75,9,0.00018
193.57,20,0.0004
209.63,29,0.00058
227.02,38,0.00076
245.86,61,0.00122
266.25,77,0.00154
288.34,112,0.00224
312.26,125,0.0025
338.16,153,0.00306
366.21,170,0.0034
396.59,226,0.00452
429.49,271,0.00542
465.12,345,0.0069
503.71,392,0.00784
545.49,465,0.0093
590.74,587,0.01174
639.75,706,0.01412
692.82,777,0.01554
750.29,900,0.018
812.54,1094,0.02188
879.94,1245,0.0249
952.94,1419,0.02838
1032,1611,0.03222
1117.6,1778,0.03556
1210.3,1992,0.03984
1310.7,2076,0.04152
1419.4,2196,0.04392
1537.2,2238,0.04476
1664.7,2240,0.0448
1802.8,2262,0.04524
1952.4,2134,0.04268
2114.3,2026,0.04052
2289.7,1797,0.03594
2479.7,1544,0.03088
