Bin , nEvents , Efficiencies
152.41,2,4e-05
165.05,0,0.0
178.75,0,0.0
193.57,3,6e-05
209.63,1,2e-05
227.02,2,4e-05
245.86,1,2e-05
266.25,0,0.0
288.34,1,2e-05
312.26,0,0.0
338.16,2,4e-05
366.21,2,4e-05
396.59,3,6e-05
429.49,11,0.00022
465.12,1,2e-05
503.71,7,0.00014
545.49,17,0.00034
590.74,16,0.00032
639.75,28,0.00056
692.82,47,0.00094
750.29,52,0.00104
812.54,60,0.0012
879.94,73,0.00146
952.94,85,0.0017
1032,104,0.00208
1117.6,140,0.0028
1210.3,192,0.00384
1310.7,183,0.00366
1419.4,266,0.00532
1537.2,305,0.0061
1664.7,406,0.00812
1802.8,515,0.0103
1952.4,578,0.01156
2114.3,760,0.0152
2289.7,914,0.01828
2479.7,1079,0.02158
