Bin , nEvents , Efficiencies
152.41,2,4e-05
165.05,0,0.0
178.75,0,0.0
193.57,0,0.0
209.63,0,0.0
227.02,1,2e-05
245.86,4,8e-05
266.25,3,6e-05
288.34,0,0.0
312.26,0,0.0
338.16,1,2e-05
366.21,2,4e-05
396.59,4,8e-05
429.49,9,0.00018
465.12,3,6e-05
503.71,7,0.00014
545.49,13,0.00026
590.74,23,0.00046
639.75,17,0.00034
692.82,36,0.00072
750.29,36,0.00072
812.54,60,0.0012
879.94,64,0.00128
952.94,96,0.00192
1032,112,0.00224
1117.6,132,0.00264
1210.3,161,0.00322
1310.7,177,0.00354
1419.4,233,0.00466
1537.2,281,0.00562
1664.7,390,0.0078
1802.8,473,0.00946
1952.4,588,0.01176
2114.3,639,0.01278
2289.7,864,0.01728
2479.7,1034,0.02068
