Bin , nEvents , Efficiencies
152.41,0,0.0
165.05,0,0.0
178.75,0,0.0
193.57,0,0.0
209.63,0,0.0
227.02,2,4e-05
245.86,1,2e-05
266.25,2,4e-05
288.34,0,0.0
312.26,1,2e-05
338.16,1,2e-05
366.21,5,0.0001
396.59,5,0.0001
429.49,10,0.0002
465.12,11,0.00022
503.71,18,0.00036
545.49,18,0.00036
590.74,27,0.00054
639.75,28,0.00056
692.82,47,0.00094
750.29,38,0.00076
812.54,65,0.0013
879.94,79,0.00158
952.94,106,0.00212
1032,107,0.00214
1117.6,156,0.00312
1210.3,171,0.00342
1310.7,201,0.00402
1419.4,269,0.00538
1537.2,315,0.0063
1664.7,413,0.00826
1802.8,477,0.00954
1952.4,590,0.0118
2114.3,732,0.01464
2289.7,940,0.0188
2479.7,1140,0.0228
