Bin , nEvents , Efficiencies
150,41,0.00164
200,68,0.00272
250,40,0.0016
300,24,0.00096
350,12,0.00048
400,9,0.00036
450,11,0.00044
500,6,0.00024
600,5,0.0002
700,3,0.00012
800,2,8e-05
900,1,4e-05
1000,0,0
1150,1,4e-05
