Bin , nEvents , Efficiencies
50,4,8e-05
100,4,8e-05
150,1,2e-05
200,5,0.0001
250,4,8e-05
300,0,0.0
350,5,0.0001
400,6,0.00012
500,4,8e-05
600,27,0.00054
