Bin , nEvents , Efficiencies
150,77,0.00308
160,81,0.00324
170,97,0.00388
180,89,0.00356
190,91,0.00364
200,180,0.0072
220,178,0.00712
240,192,0.00768
260,214,0.00856
280,215,0.0086
300,223,0.00892
320,211,0.00844
340,199,0.00796
360,191,0.00764
380,177,0.00708
400,203,0.00812
420,162,0.00648
440,201,0.00804
460,197,0.00788
480,199,0.00796
500,195,0.0078
520,166,0.00664
540,160,0.0064
560,167,0.00668
580,177,0.00708
600,266,0.01064
630,249,0.00996
660,236,0.00944
690,242,0.00968
720,225,0.009
750,239,0.00956
780,183,0.00732
810,204,0.00816
840,206,0.00824
870,193,0.00772
900,277,0.01108
950,260,0.0104
1000,264,0.01056
1050,224,0.00896
1100,231,0.00924
1150,208,0.00832
1200,202,0.00808
1250,208,0.00832
1310,179,0.00716
1370,190,0.0076
1430,153,0.00612
1490,154,0.00616
1550,143,0.00572
1610,149,0.00596
1680,149,0.00596
1750,125,0.005
1820,114,0.00456
1890,116,0.00464
1970,114,0.00456
2050,107,0.00428
