Bin , nEvents , Efficiencies
150,157,0.00314
160,150,0.003
170,169,0.00338
180,147,0.00294
190,185,0.0037
200,367,0.00734
220,342,0.00684
240,394,0.00788
260,422,0.00844
280,416,0.00832
300,383,0.00766
320,376,0.00752
340,364,0.00728
360,408,0.00816
380,404,0.00808
400,388,0.00776
420,367,0.00734
440,382,0.00764
460,351,0.00702
480,379,0.00758
500,368,0.00736
520,413,0.00826
540,347,0.00694
560,378,0.00756
580,343,0.00686
600,517,0.01034
630,476,0.00952
660,512,0.01024
690,479,0.00958
720,458,0.00916
750,408,0.00816
780,425,0.0085
810,379,0.00758
840,392,0.00784
870,386,0.00772
900,636,0.01272
950,607,0.01214
1000,527,0.01054
1050,507,0.01014
1100,474,0.00948
1150,439,0.00878
1200,429,0.00858
1250,453,0.00906
1310,462,0.00924
1370,443,0.00886
1430,309,0.00618
1490,336,0.00672
1550,303,0.00606
1610,335,0.0067
1680,298,0.00596
1750,277,0.00554
1820,259,0.00518
1890,244,0.00488
1970,238,0.00476
2050,188,0.00376
