Bin , nEvents , Efficiencies
150,86,0.00172
200,154,0.00308
250,109,0.00218
300,83,0.00166
350,61,0.00122
400,36,0.00072
450,39,0.00078
500,34,0.00068
600,38,0.00076
700,14,0.00028
800,17,0.00034
900,7,0.00014
1000,5,0.0001
1150,9,0.00018
