Bin , nEvents , Efficiencies
150,1,2e-05
200,2,4e-05
250,6,0.00012
300,4,8e-05
350,7,0.00014
400,4,8e-05
450,1,2e-05
500,3,6e-05
550,11,0.00022
650,37,0.00074
