Bin , nEvents , Efficiencies
152.41,1914,0.03828
165.05,1795,0.0359
178.75,1677,0.03354
193.57,1486,0.02972
209.63,1390,0.0278
227.02,1251,0.02502
245.86,1158,0.02316
266.25,1003,0.02006
288.34,883,0.01766
312.26,773,0.01546
338.16,743,0.01486
366.21,574,0.01148
396.59,496,0.00992
429.49,423,0.00846
465.12,350,0.007
503.71,333,0.00666
545.49,304,0.00608
590.74,246,0.00492
639.75,198,0.00396
692.82,162,0.00324
750.29,162,0.00324
812.54,128,0.00256
879.94,97,0.00194
952.94,69,0.00138
1032,65,0.0013
1117.6,42,0.00084
1210.3,35,0.0007
1310.7,29,0.00058
1419.4,20,0.0004
1537.2,9,0.00018
1664.7,18,0.00036
1802.8,9,0.00018
1952.4,10,0.0002
2114.3,4,8e-05
2289.7,4,8e-05
2479.7,3,6e-05
