Bin , nEvents , Efficiencies
50,12,0.00024
70,36,0.00072
80,39,0.00078
90,43,0.00086
100,118,0.00236
120,91,0.00182
140,86,0.00172
160,52,0.00104
180,57,0.00114
200,43,0.00086
220,32,0.00064
240,23,0.00046
260,25,0.0005
280,20,0.0004
300,17,0.00034
320,16,0.00032
340,19,0.00038
360,25,0.0005
400,31,0.00062
500,25,0.0005
600,8,0.00016
700,12,0.00024
800,10,0.0002
