Bin , nEvents , Efficiencies
152.41,32,0.00064
165.05,54,0.00108
178.75,46,0.00092
193.57,65,0.0013
209.63,82,0.00164
227.02,131,0.00262
245.86,136,0.00272
266.25,186,0.00372
288.34,230,0.0046
312.26,270,0.0054
338.16,296,0.00592
366.21,383,0.00766
396.59,420,0.0084
429.49,506,0.01012
465.12,618,0.01236
503.71,734,0.01468
545.49,855,0.0171
590.74,898,0.01796
639.75,1087,0.02174
692.82,1223,0.02446
750.29,1406,0.02812
812.54,1602,0.03204
879.94,1784,0.03568
952.94,1863,0.03726
1032,1972,0.03944
1117.6,2075,0.0415
1210.3,2145,0.0429
1310.7,2114,0.04228
1419.4,2004,0.04008
1537.2,1920,0.0384
1664.7,1813,0.03626
1802.8,1521,0.03042
1952.4,1244,0.02488
2114.3,1074,0.02148
2289.7,795,0.0159
2479.7,578,0.01156
