Bin , nEvents , Efficiencies
150,124,0.00248
160,150,0.003
170,177,0.00354
180,186,0.00372
190,159,0.00318
200,337,0.00674
220,338,0.00676
240,384,0.00768
260,390,0.0078
280,406,0.00812
300,418,0.00836
320,428,0.00856
340,375,0.0075
360,383,0.00766
380,366,0.00732
400,413,0.00826
420,406,0.00812
440,365,0.0073
460,398,0.00796
480,408,0.00816
500,392,0.00784
520,411,0.00822
540,404,0.00808
560,342,0.00684
580,359,0.00718
600,579,0.01158
630,546,0.01092
660,489,0.00978
690,546,0.01092
720,528,0.01056
750,424,0.00848
780,459,0.00918
810,417,0.00834
840,409,0.00818
870,393,0.00786
900,660,0.0132
950,594,0.01188
1000,572,0.01144
1050,522,0.01044
1100,478,0.00956
1150,456,0.00912
1200,399,0.00798
1250,499,0.00998
1310,423,0.00846
1370,383,0.00766
1430,347,0.00694
1490,323,0.00646
1550,303,0.00606
1610,322,0.00644
1680,282,0.00564
1750,256,0.00512
1820,213,0.00426
1890,232,0.00464
1970,172,0.00344
2050,167,0.00334
