Bin , nEvents , Efficiencies
50,1,4e-05
100,4,0.00016
150,3,0.00012
200,1,4e-05
250,1,4e-05
300,1,4e-05
350,2,8e-05
400,2,8e-05
500,0,0
600,12,0.00048
