Bin , nEvents , Efficiencies
150,1253,0.02506
160,1132,0.02264
170,909,0.01818
180,892,0.01784
190,801,0.01602
200,1349,0.02698
220,976,0.01952
240,903,0.01806
260,689,0.01378
280,624,0.01248
300,546,0.01092
320,490,0.0098
340,398,0.00796
360,313,0.00626
380,286,0.00572
400,237,0.00474
420,227,0.00454
440,189,0.00378
460,149,0.00298
480,144,0.00288
500,132,0.00264
520,111,0.00222
540,88,0.00176
560,94,0.00188
580,79,0.00158
600,92,0.00184
630,68,0.00136
660,68,0.00136
690,69,0.00138
720,60,0.0012
750,43,0.00086
780,41,0.00082
810,30,0.0006
840,28,0.00056
870,24,0.00048
900,40,0.0008
950,32,0.00064
1000,17,0.00034
1050,13,0.00026
1100,10,0.0002
1150,9,0.00018
1200,9,0.00018
1250,6,0.00012
1310,4,8e-05
1370,3,6e-05
1430,7,0.00014
1490,5,0.0001
1550,4,8e-05
1610,2,4e-05
1680,1,2e-05
1750,0,0
1820,4,8e-05
1890,4,8e-05
1970,1,2e-05
2050,2,4e-05
