Bin , nEvents , Efficiencies
152.41,970,0.0388
165.05,942,0.03768
178.75,841,0.03364
193.57,871,0.03484
209.63,753,0.03012
227.02,670,0.0268
245.86,625,0.025
266.25,577,0.02308
288.34,515,0.0206
312.26,456,0.01824
338.16,402,0.01608
366.21,376,0.01504
396.59,313,0.01252
429.49,243,0.00972
465.12,237,0.00948
503.71,180,0.0072
545.49,188,0.00752
590.74,146,0.00584
639.75,139,0.00556
692.82,90,0.0036
750.29,75,0.003
812.54,65,0.0026
879.94,61,0.00244
952.94,58,0.00232
1032,32,0.00128
1117.6,38,0.00152
1210.3,28,0.00112
1310.7,15,0.0006
1419.4,6,0.00024
1537.2,9,0.00036
1664.7,3,0.00012
1802.8,1,4e-05
1952.4,2,8e-05
2114.3,3,0.00012
2289.7,0,0
2479.7,1,4e-05
