Bin , nEvents , Efficiencies
150,141,0.00282
160,145,0.0029
170,147,0.00294
180,166,0.00332
190,160,0.0032
200,361,0.00722
220,363,0.00726
240,363,0.00726
260,381,0.00762
280,378,0.00756
300,383,0.00766
320,400,0.008
340,418,0.00836
360,368,0.00736
380,434,0.00868
400,401,0.00802
420,386,0.00772
440,391,0.00782
460,358,0.00716
480,340,0.0068
500,377,0.00754
520,379,0.00758
540,347,0.00694
560,337,0.00674
580,369,0.00738
600,513,0.01026
630,518,0.01036
660,466,0.00932
690,495,0.0099
720,489,0.00978
750,431,0.00862
780,439,0.00878
810,440,0.0088
840,380,0.0076
870,404,0.00808
900,650,0.013
950,595,0.0119
1000,546,0.01092
1050,525,0.0105
1100,466,0.00932
1150,455,0.0091
1200,409,0.00818
1250,475,0.0095
1310,452,0.00904
1370,392,0.00784
1430,381,0.00762
1490,404,0.00808
1550,308,0.00616
1610,347,0.00694
1680,289,0.00578
1750,273,0.00546
1820,233,0.00466
1890,235,0.0047
1970,263,0.00526
2050,204,0.00408
