Bin , nEvents , Efficiencies
152.41,5,0.0002
165.05,4,0.00016
178.75,6,0.00024
193.57,5,0.0002
209.63,6,0.00024
227.02,17,0.00068
245.86,24,0.00096
266.25,27,0.00108
288.34,31,0.00124
312.26,47,0.00188
338.16,48,0.00192
366.21,55,0.0022
396.59,65,0.0026
429.49,82,0.00328
465.12,125,0.005
503.71,126,0.00504
545.49,145,0.0058
590.74,184,0.00736
639.75,172,0.00688
692.82,248,0.00992
750.29,266,0.01064
812.54,337,0.01348
879.94,346,0.01384
952.94,441,0.01764
1032,467,0.01868
1117.6,535,0.0214
1210.3,601,0.02404
1310.7,614,0.02456
1419.4,725,0.029
1537.2,757,0.03028
1664.7,776,0.03104
1802.8,842,0.03368
1952.4,893,0.03572
2114.3,876,0.03504
2289.7,816,0.03264
2479.7,743,0.02972
