Bin , nEvents , Efficiencies
152.41,1,4e-05
165.05,2,8e-05
178.75,5,0.0002
193.57,3,0.00012
209.63,4,0.00016
227.02,6,0.00024
245.86,13,0.00052
266.25,11,0.00044
288.34,20,0.0008
312.26,25,0.001
338.16,40,0.0016
366.21,40,0.0016
396.59,47,0.00188
429.49,69,0.00276
465.12,66,0.00264
503.71,108,0.00432
545.49,128,0.00512
590.74,130,0.0052
639.75,156,0.00624
692.82,185,0.0074
750.29,222,0.00888
812.54,247,0.00988
879.94,267,0.01068
952.94,292,0.01168
1032,365,0.0146
1117.6,394,0.01576
1210.3,446,0.01784
1310.7,497,0.01988
1419.4,499,0.01996
1537.2,570,0.0228
1664.7,636,0.02544
1802.8,580,0.0232
1952.4,661,0.02644
2114.3,695,0.0278
2289.7,630,0.0252
2479.7,608,0.02432
