bin_HH,nEvents,Efficiencies
50,1,2e-05
100,1,2e-05
150,0,0.0
200,6,0.00012
250,0,0.0
300,1,2e-05
350,3,6e-05
400,6,0.00012
500,0,0.0
600,16,0.00032
