bin_HH,nEvents,Efficiencies
150,54,0.00108
200,121,0.00242
250,131,0.00262
300,132,0.00264
350,161,0.00322
400,118,0.00236
450,121,0.00242
500,242,0.00484
600,163,0.00326
700,127,0.00254
800,86,0.00172
900,74,0.00148
1000,91,0.00182
1150,84,0.00168
