bin_HH,nEvents,Efficiencies
50,0,0.0
100,0,0.0
150,0,0.0
200,1,2e-05
250,0,0.0
300,0,0.0
350,1,2e-05
400,4,8e-05
500,3,6e-05
600,8,0.00016
