Bin , nEvents , Efficiencies
152.41,5079,0.010158
165.05,5863,0.011726
178.75,6665,0.01333
193.57,7388,0.014776
209.63,8096,0.016192
227.02,8732,0.017464
245.86,9351,0.018702
266.25,9922,0.019844
288.34,10493,0.020986
312.26,11065,0.02213
338.16,11484,0.022968
366.21,11790,0.02358
396.59,11893,0.023786
429.49,12172,0.024344
465.12,12493,0.024986
503.71,12372,0.024744
545.49,12568,0.025136
590.74,12193,0.024386
639.75,11921,0.023842
692.82,12005,0.02401
750.29,11452,0.022904
812.54,11031,0.022062
879.94,10713,0.021426
952.94,10098,0.020196
1032,9517,0.019034
1117.6,8548,0.017096
1210.3,7928,0.015856
1310.7,7231,0.014462
1419.4,6342,0.012684
1537.2,5516,0.011032
1664.7,5015,0.01003
1802.8,3967,0.007934
1952.4,3435,0.00687
2114.3,2640,0.00528
2289.7,2107,0.004214
2479.7,1632,0.003264
