Bin , nEvents , Efficiencies
152.41,542,0.01084
165.05,593,0.01186
178.75,639,0.01278
193.57,706,0.01412
209.63,892,0.01784
227.02,879,0.01758
245.86,945,0.0189
266.25,985,0.0197
288.34,1094,0.02188
312.26,1080,0.0216
338.16,1088,0.02176
366.21,1223,0.02446
396.59,1215,0.0243
429.49,1261,0.02522
465.12,1203,0.02406
503.71,1228,0.02456
545.49,1267,0.02534
590.74,1222,0.02444
639.75,1252,0.02504
692.82,1171,0.02342
750.29,1184,0.02368
812.54,1088,0.02176
879.94,1074,0.02148
952.94,1019,0.02038
1032,960,0.0192
1117.6,844,0.01688
1210.3,813,0.01626
1310.7,690,0.0138
1419.4,639,0.01278
1537.2,544,0.01088
1664.7,423,0.00846
1802.8,353,0.00706
1952.4,290,0.0058
2114.3,243,0.00486
2289.7,163,0.00326
2479.7,126,0.00252
