Bin , nEvents , Efficiencies
152.41,6,0.00012
165.05,5,0.0001
178.75,8,0.00016
193.57,13,0.00026
209.63,24,0.00048
227.02,14,0.00028
245.86,53,0.00106
266.25,67,0.00134
288.34,82,0.00164
312.26,128,0.00256
338.16,150,0.003
366.21,197,0.00394
396.59,228,0.00456
429.49,264,0.00528
465.12,327,0.00654
503.71,378,0.00756
545.49,405,0.0081
590.74,503,0.01006
639.75,600,0.012
692.82,647,0.01294
750.29,801,0.01602
812.54,869,0.01738
879.94,998,0.01996
952.94,1150,0.023
1032,1357,0.02714
1117.6,1383,0.02766
1210.3,1606,0.03212
1310.7,1846,0.03692
1419.4,1851,0.03702
1537.2,1971,0.03942
1664.7,2111,0.04222
1802.8,2021,0.04042
1952.4,2131,0.04262
2114.3,1898,0.03796
2289.7,1794,0.03588
2479.7,1630,0.0326
