Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,0,0
178.75,1,2e-05
193.57,1,2e-05
209.63,1,2e-05
227.02,0,0
245.86,2,4e-05
266.25,0,0
288.34,0,0
312.26,2,4e-05
338.16,10,0.0002
366.21,12,0.00024
396.59,10,0.0002
429.49,10,0.0002
465.12,13,0.00026
503.71,25,0.0005
545.49,40,0.0008
590.74,48,0.00096
639.75,92,0.00184
692.82,112,0.00224
750.29,143,0.00286
812.54,210,0.0042
879.94,236,0.00472
952.94,330,0.0066
1032,357,0.00714
1117.6,403,0.00806
1210.3,524,0.01048
1310.7,654,0.01308
1419.4,714,0.01428
1537.2,787,0.01574
1664.7,934,0.01868
1802.8,1102,0.02204
1952.4,1361,0.02722
2114.3,1596,0.03192
2289.7,1799,0.03598
2479.7,2032,0.04064
