Bin , nEvents , Efficiencies
150,0,0.0
160,0,0.0
170,0,0.0
180,2,4e-05
190,2,4e-05
200,0,0.0
220,4,8e-05
240,5,0.0001
260,0,0.0
280,0,0.0
300,0,0.0
320,0,0.0
340,0,0.0
360,0,0.0
380,0,0.0
400,0,0.0
420,5,0.0001
440,0,0.0
460,0,0.0
480,6,0.00012
500,0,0.0
520,8,0.00016
540,6,0.00012
560,0,0.0
580,0,0.0
600,0,0.0
630,0,0.0
660,0,0.0
690,13,0.00026
720,0,0.0
750,2,4e-05
780,44,0.00088
810,24,0.00048
840,20,0.0004
870,23,0.00046
900,74,0.00148
950,79,0.00158
1000,66,0.00132
1050,12,0.00024
1100,28,0.00056
1150,80,0.0016
1200,67,0.00134
1250,112,0.00224
1310,138,0.00276
1370,67,0.00134
1430,208,0.00416
1490,51,0.00102
1550,111,0.00222
1610,123,0.00246
1680,72,0.00144
1750,166,0.00332
1820,158,0.00316
1890,224,0.00448
1970,214,0.00428
2050,109,0.00218
