Bin , nEvents , Efficiencies
150,0,0.0
160,2,4e-05
170,1,2e-05
180,0,0.0
190,2,4e-05
200,0,0.0
220,3,6e-05
240,1,2e-05
260,0,0.0
280,0,0.0
300,0,0.0
320,0,0.0
340,2,4e-05
360,0,0.0
380,0,0.0
400,0,0.0
420,1,2e-05
440,2,4e-05
460,2,4e-05
480,5,0.0001
500,2,4e-05
520,8,0.00016
540,3,6e-05
560,5,0.0001
580,5,0.0001
600,6,0.00012
630,2,4e-05
660,12,0.00024
690,29,0.00058
720,19,0.00038
750,27,0.00054
780,40,0.0008
810,40,0.0008
840,32,0.00064
870,46,0.00092
900,79,0.00158
950,74,0.00148
1000,80,0.0016
1050,71,0.00142
1100,84,0.00168
1150,100,0.002
1200,94,0.00188
1250,136,0.00272
1310,169,0.00338
1370,156,0.00312
1430,203,0.00406
1490,138,0.00276
1550,177,0.00354
1610,205,0.0041
1680,214,0.00428
1750,255,0.0051
1820,266,0.00532
1890,322,0.00644
1970,346,0.00692
2050,318,0.00636
