Bin , nEvents , Efficiencies
150,3,6e-05
160,0,0.0
170,0,0.0
180,0,0.0
190,0,0.0
200,1,2e-05
220,0,0.0
240,4,8e-05
260,2,4e-05
280,1,2e-05
300,2,4e-05
320,1,2e-05
340,1,2e-05
360,1,2e-05
380,0,0.0
400,1,2e-05
420,2,4e-05
440,3,6e-05
460,0,0.0
480,0,0.0
500,4,8e-05
520,3,6e-05
540,2,4e-05
560,2,4e-05
580,4,8e-05
600,1,2e-05
630,4,8e-05
660,4,8e-05
690,11,0.00022
720,7,0.00014
750,11,0.00022
780,19,0.00038
810,19,0.00038
840,21,0.00042
870,29,0.00058
900,58,0.00116
950,62,0.00124
1000,59,0.00118
1050,55,0.0011
1100,68,0.00136
1150,72,0.00144
1200,97,0.00194
1250,92,0.00184
1310,118,0.00236
1370,118,0.00236
1430,123,0.00246
1490,138,0.00276
1550,146,0.00292
1610,153,0.00306
1680,172,0.00344
1750,203,0.00406
1820,176,0.00352
1890,234,0.00468
1970,266,0.00532
2050,268,0.00536
