bin_HH,nEvents,Efficiencies
50,11,0.00022
70,9,0.00018
80,9,0.00018
90,10,0.0002
100,19,0.00038
120,13,0.00026
140,19,0.00038
160,12,0.00024
180,17,0.00034
200,19,0.00038
220,19,0.00038
240,13,0.00026
260,13,0.00026
280,18,0.00036
300,7,0.00014
320,20,0.0004
340,14,0.00028
360,27,0.00054
400,79,0.00158
500,66,0.00132
600,61,0.00122
700,53,0.00106
800,279,0.00558
