Bin , nEvents , Efficiencies
150,315,0.0063
160,337,0.00674
170,335,0.0067
180,348,0.00696
190,380,0.0076
200,671,0.01342
220,690,0.0138
240,697,0.01394
260,704,0.01408
280,681,0.01362
300,674,0.01348
320,610,0.0122
340,578,0.01156
360,577,0.01154
380,561,0.01122
400,506,0.01012
420,447,0.00894
440,440,0.0088
460,486,0.00972
480,482,0.00964
500,417,0.00834
520,399,0.00798
540,408,0.00816
560,359,0.00718
580,318,0.00636
600,521,0.01042
630,477,0.00954
660,443,0.00886
690,394,0.00788
720,369,0.00738
750,339,0.00678
780,346,0.00692
810,288,0.00576
840,258,0.00516
870,263,0.00526
900,400,0.008
950,350,0.007
1000,334,0.00668
1050,311,0.00622
1100,265,0.0053
1150,232,0.00464
1200,226,0.00452
1250,209,0.00418
1310,198,0.00396
1370,171,0.00342
1430,144,0.00288
1490,130,0.0026
1550,118,0.00236
1610,116,0.00232
1680,97,0.00194
1750,72,0.00144
1820,65,0.0013
1890,82,0.00164
1970,67,0.00134
2050,57,0.00114
