Bin , nEvents , Efficiencies
50,15,0.0003
100,23,0.00046
150,23,0.00046
200,16,0.00032
250,18,0.00036
300,21,0.00042
350,13,0.00026
400,28,0.00056
500,13,0.00026
600,31,0.00062
