Bin , nEvents , Efficiencies
152.41,1,4e-05
165.05,0,0
178.75,0,0
193.57,0,0
209.63,0,0
227.02,0,0
245.86,0,0
266.25,1,4e-05
288.34,1,4e-05
312.26,0,0
338.16,1,4e-05
366.21,1,4e-05
396.59,1,4e-05
429.49,3,0.00012
465.12,2,8e-05
503.71,1,4e-05
545.49,3,0.00012
590.74,8,0.00032
639.75,6,0.00024
692.82,4,0.00016
750.29,14,0.00056
812.54,10,0.0004
879.94,13,0.00052
952.94,15,0.0006
1032,31,0.00124
1117.6,35,0.0014
1210.3,35,0.0014
1310.7,42,0.00168
1419.4,65,0.0026
1537.2,93,0.00372
1664.7,93,0.00372
1802.8,98,0.00392
1952.4,136,0.00544
2114.3,173,0.00692
2289.7,226,0.00904
2479.7,290,0.0116
