Bin , nEvents , Efficiencies
152.41,260,0.0104
165.05,299,0.01196
178.75,352,0.01408
193.57,421,0.01684
209.63,496,0.01984
227.02,455,0.0182
245.86,512,0.02048
266.25,516,0.02064
288.34,560,0.0224
312.26,584,0.02336
338.16,604,0.02416
366.21,659,0.02636
396.59,693,0.02772
429.49,684,0.02736
465.12,634,0.02536
503.71,695,0.0278
545.49,680,0.0272
590.74,674,0.02696
639.75,598,0.02392
692.82,620,0.0248
750.29,572,0.02288
812.54,527,0.02108
879.94,514,0.02056
952.94,495,0.0198
1032,424,0.01696
1117.6,416,0.01664
1210.3,330,0.0132
1310.7,317,0.01268
1419.4,237,0.00948
1537.2,203,0.00812
1664.7,193,0.00772
1802.8,136,0.00544
1952.4,96,0.00384
2114.3,80,0.0032
2289.7,67,0.00268
2479.7,52,0.00208
