Bin , nEvents , Efficiencies
150,123,0.00246
160,136,0.00272
170,149,0.00298
180,162,0.00324
190,157,0.00314
200,367,0.00734
220,397,0.00794
240,410,0.0082
260,432,0.00864
280,406,0.00812
300,392,0.00784
320,455,0.0091
340,414,0.00828
360,459,0.00918
380,426,0.00852
400,429,0.00858
420,442,0.00884
440,467,0.00934
460,420,0.0084
480,399,0.00798
500,404,0.00808
520,409,0.00818
540,402,0.00804
560,383,0.00766
580,391,0.00782
600,574,0.01148
630,539,0.01078
660,556,0.01112
690,529,0.01058
720,477,0.00954
750,482,0.00964
780,471,0.00942
810,432,0.00864
840,404,0.00808
870,419,0.00838
900,631,0.01262
950,576,0.01152
1000,562,0.01124
1050,504,0.01008
1100,526,0.01052
1150,435,0.0087
1200,403,0.00806
1250,429,0.00858
1310,409,0.00818
1370,361,0.00722
1430,315,0.0063
1490,294,0.00588
1550,262,0.00524
1610,285,0.0057
1680,254,0.00508
1750,207,0.00414
1820,178,0.00356
1890,191,0.00382
1970,132,0.00264
2050,150,0.003
