Bin , nEvents , Efficiencies
150,131,0.00262
160,124,0.00248
170,101,0.00202
180,143,0.00286
190,156,0.00312
200,298,0.00596
220,310,0.0062
240,351,0.00702
260,376,0.00752
280,356,0.00712
300,375,0.0075
320,364,0.00728
340,380,0.0076
360,419,0.00838
380,360,0.0072
400,361,0.00722
420,388,0.00776
440,385,0.0077
460,370,0.0074
480,377,0.00754
500,387,0.00774
520,410,0.0082
540,338,0.00676
560,374,0.00748
580,350,0.007
600,501,0.01002
630,539,0.01078
660,481,0.00962
690,524,0.01048
720,476,0.00952
750,445,0.0089
780,439,0.00878
810,421,0.00842
840,443,0.00886
870,390,0.0078
900,619,0.01238
950,587,0.01174
1000,520,0.0104
1050,523,0.01046
1100,465,0.0093
1150,459,0.00918
1200,414,0.00828
1250,497,0.00994
1310,419,0.00838
1370,440,0.0088
1430,396,0.00792
1490,359,0.00718
1550,315,0.0063
1610,339,0.00678
1680,291,0.00582
1750,288,0.00576
1820,288,0.00576
1890,233,0.00466
1970,260,0.0052
2050,203,0.00406
