Bin , nEvents , Efficiencies
150,1,4e-05
200,5,0.0002
250,8,0.00032
300,4,0.00016
350,6,0.00024
400,3,0.00012
450,6,0.00024
500,5,0.0002
550,6,0.00024
650,17,0.00068
