Bin , nEvents , Efficiencies
152.41,1562,0.03124
165.05,1641,0.03282
178.75,1638,0.03276
193.57,1594,0.03188
209.63,1549,0.03098
227.02,1461,0.02922
245.86,1448,0.02896
266.25,1328,0.02656
288.34,1314,0.02628
312.26,1184,0.02368
338.16,1136,0.02272
366.21,1119,0.02238
396.59,934,0.01868
429.49,898,0.01796
465.12,761,0.01522
503.71,749,0.01498
545.49,620,0.0124
590.74,617,0.01234
639.75,501,0.01002
692.82,406,0.00812
750.29,381,0.00762
812.54,308,0.00616
879.94,280,0.0056
952.94,220,0.0044
1032,161,0.00322
1117.6,138,0.00276
1210.3,104,0.00208
1310.7,88,0.00176
1419.4,63,0.00126
1537.2,54,0.00108
1664.7,45,0.0009
1802.8,20,0.0004
1952.4,20,0.0004
2114.3,11,0.00022
2289.7,5,0.0001
2479.7,6,0.00012
