Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,1,2e-05
180,0,0
190,0,0
200,0,0
220,1,2e-05
240,1,2e-05
260,0,0
280,3,6e-05
300,0,0
320,0,0
340,2,4e-05
360,1,2e-05
380,1,2e-05
400,0,0
420,3,6e-05
440,5,0.0001
460,5,0.0001
480,7,0.00014
500,4,8e-05
520,3,6e-05
540,6,0.00012
560,4,8e-05
580,14,0.00028
600,15,0.0003
630,14,0.00028
660,18,0.00036
690,28,0.00056
720,35,0.0007
750,27,0.00054
780,37,0.00074
810,38,0.00076
840,40,0.0008
870,46,0.00092
900,83,0.00166
950,113,0.00226
1000,110,0.0022
1050,115,0.0023
1100,122,0.00244
1150,127,0.00254
1200,134,0.00268
1250,185,0.0037
1310,149,0.00298
1370,182,0.00364
1430,193,0.00386
1490,205,0.0041
1550,201,0.00402
1610,273,0.00546
1680,257,0.00514
1750,284,0.00568
1820,268,0.00536
1890,349,0.00698
1970,394,0.00788
2050,370,0.0074
