Bin , nEvents , Efficiencies
150,2,4e-05
160,4,8e-05
170,1,2e-05
180,2,4e-05
190,4,8e-05
200,10,0.0002
220,14,0.00028
240,13,0.00026
260,25,0.0005
280,39,0.00078
300,51,0.00102
320,55,0.0011
340,73,0.00146
360,73,0.00146
380,81,0.00162
400,85,0.0017
420,94,0.00188
440,84,0.00168
460,96,0.00192
480,89,0.00178
500,109,0.00218
520,125,0.0025
540,111,0.00222
560,104,0.00208
580,116,0.00232
600,194,0.00388
630,206,0.00412
660,223,0.00446
690,203,0.00406
720,223,0.00446
750,241,0.00482
780,256,0.00512
810,278,0.00556
840,261,0.00522
870,257,0.00514
900,467,0.00934
950,434,0.00868
1000,492,0.00984
1050,518,0.01036
1100,469,0.00938
1150,504,0.01008
1200,486,0.00972
1250,623,0.01246
1310,620,0.0124
1370,619,0.01238
1430,607,0.01214
1490,639,0.01278
1550,576,0.01152
1610,770,0.0154
1680,639,0.01278
1750,634,0.01268
1820,653,0.01306
1890,784,0.01568
1970,706,0.01412
2050,694,0.01388
