Bin , nEvents , Efficiencies
50,14,0.00028
100,14,0.00028
150,21,0.00042
200,14,0.00028
250,8,0.00016
300,16,0.00032
350,6,0.00012
400,20,0.0004
500,11,0.00022
600,56,0.00112
