Bin , nEvents , Efficiencies
152.41,87,0.00174
165.05,114,0.00228
178.75,183,0.00366
193.57,188,0.00376
209.63,254,0.00508
227.02,292,0.00584
245.86,349,0.00698
266.25,411,0.00822
288.34,495,0.0099
312.26,552,0.01104
338.16,673,0.01346
366.21,747,0.01494
396.59,888,0.01776
429.49,1022,0.02044
465.12,1187,0.02374
503.71,1378,0.02756
545.49,1575,0.0315
590.74,1684,0.03368
639.75,1909,0.03818
692.82,2077,0.04154
750.29,2201,0.04402
812.54,2300,0.046
879.94,2311,0.04622
952.94,2272,0.04544
1032,2153,0.04306
1117.6,1987,0.03974
1210.3,1760,0.0352
1310.7,1523,0.03046
1419.4,1210,0.0242
1537.2,1007,0.02014
1664.7,795,0.0159
1802.8,607,0.01214
1952.4,382,0.00764
2114.3,292,0.00584
2289.7,204,0.00408
2479.7,117,0.00234
