Bin , nEvents , Efficiencies
152.41,967,0.03868
165.05,961,0.03844
178.75,896,0.03584
193.57,857,0.03428
209.63,754,0.03016
227.02,641,0.02564
245.86,651,0.02604
266.25,601,0.02404
288.34,488,0.01952
312.26,492,0.01968
338.16,437,0.01748
366.21,339,0.01356
396.59,268,0.01072
429.49,272,0.01088
465.12,252,0.01008
503.71,217,0.00868
545.49,158,0.00632
590.74,175,0.007
639.75,120,0.0048
692.82,103,0.00412
750.29,84,0.00336
812.54,74,0.00296
879.94,52,0.00208
952.94,48,0.00192
1032,44,0.00176
1117.6,24,0.00096
1210.3,29,0.00116
1310.7,17,0.00068
1419.4,19,0.00076
1537.2,9,0.00036
1664.7,4,0.00016
1802.8,5,0.0002
1952.4,5,0.0002
2114.3,4,0.00016
2289.7,0,0
2479.7,1,4e-05
