Bin , nEvents , Efficiencies
150,0,0
200,3,6e-05
250,7,0.00014
300,12,0.00024
350,27,0.00054
400,19,0.00038
450,27,0.00054
500,46,0.00092
600,62,0.00124
700,42,0.00084
800,38,0.00076
900,38,0.00076
1000,38,0.00076
1150,37,0.00074
